"id_viaje","distancia_km","duracion_min","velocidad_kmh"
"6906","15.82","22","43.15"
"6907","38.75","58","40.09"
"6908","6.62","12","33.10"
"6910","18.47","25","44.33"
"6911","21.16","31","40.95"
"6912","21.10","29","43.66"
"6913","5.58","9","37.20"
"6914","24.36","42","34.80"
"6915","22.03","47","28.12"
"6916","14.89","26","34.36"
"6917","19.38","25","46.51"
"6918","26.80","49","32.82"
"6919","7.28","13","33.60"
"6920","34.28","59","34.86"
"6921","39.85","54","44.28"
"6922","20.72","28","44.40"
"6923","40.47","49","49.56"
"6924","34.19","45","45.59"
"6925","30.42","37","49.33"
"6926","4.07","5","48.84"
"6927","38.41","50","46.09"
"6928","23.52","44","32.07"
"6929","6.50","9","43.33"
"6930","32.76","45","43.68"
"6931","17.13","27","38.07"
"6932","9.91","13","45.74"
"6933","41.64","54","46.27"
"6934","3.98","5","47.76"
"6935","45.50","55","49.64"
"6939","47.83","58","49.48"
"6940","5.95","12","29.75"
"6941","25.62","37","41.55"
"6942","6.26","11","34.15"
"6943","19.84","36","33.07"
"6944","26.02","32","48.79"
"6945","20.68","26","47.72"
"6946","20.02","43","27.93"
"6947","5.48","8","41.10"
"6948","6.33","9","42.20"
"6949","37.60","53","42.57"
"6950","7.96","11","43.42"
"6951","26.68","37","43.26"
"6952","7.13","17","25.16"
"6955","13.03","29","26.96"
"6956","17.64","31","34.14"
"6959","22.61","30","45.22"
"6960","25.15","44","34.30"
"6961","11.99","26","27.67"
"6962","27.91","48","34.89"
"6963","32.78","50","39.34"
"6964","22.77","33","41.40"
"6967","22.59","35","38.73"
"6968","24.32","49","29.78"
"6969","6.61","8","49.58"
"6970","15.41","20","46.23"
"6971","13.70","31","26.52"
"6972","35.55","59","36.15"
"6973","27.33","53","30.94"
"6974","3.81","5","45.72"
"6976","20.70","40","31.05"
"6977","34.88","53","39.49"
"6978","24.26","36","40.43"
"6979","4.34","7","37.20"
"6980","4.26","10","25.56"
"6981","25.74","34","45.42"
"6982","27.16","50","32.59"
"6983","31.24","57","32.88"
"6984","10.25","18","34.17"
"6985","12.85","23","33.52"
"6987","5.11","8","38.33"
"6988","26.57","56","28.47"
"6989","24.83","50","29.80"
"6990","22.36","42","31.94"
"6991","3.97","9","26.47"
"6992","34.85","51","41.00"
"6993","3.62","8","27.15"
"6994","13.40","22","36.55"
"6995","15.14","30","30.28"
"6996","22.20","43","30.98"
"6997","16.40","26","37.85"
"6999","28.15","36","46.92"
"7000","11.89","22","32.43"
"7002","31.25","45","41.67"
"7003","22.48","36","37.47"
"7004","3.71","8","27.83"
"7005","25.10","36","41.83"
"7006","7.90","10","47.40"
"7007","33.89","45","45.19"
"7008","4.54","7","38.91"
"7009","6.03","13","27.83"
"7010","10.85","23","28.30"
"7011","16.49","24","41.23"
"7012","30.99","39","47.68"
"7013","14.70","28","31.50"
"7014","22.58","47","28.83"
"7015","8.61","15","34.44"
"7016","24.01","37","38.94"
"7017","14.49","19","45.76"
"7018","19.71","24","49.28"
"7019","25.56","38","40.36"
"7020","33.83","54","37.59"
"7021","39.09","51","45.99"
"7022","6.53","13","30.14"
"7023","8.27","12","41.35"
"7024","13.90","33","25.27"
"7025","15.81","23","41.24"
"7026","19.57","33","35.58"
"7027","12.25","27","27.22"
"7028","29.33","38","46.31"
"7029","14.39","26","33.21"
"7030","15.47","32","29.01"
"7031","22.46","37","36.42"
"7032","22.29","36","37.15"
"7033","35.34","49","43.27"
"7034","29.11","40","43.67"
"7036","13.97","30","27.94"
"7037","18.77","25","45.05"
"7038","4.74","6","47.40"
"7040","14.12","22","38.51"
"7041","9.31","20","27.93"
"7042","7.64","16","28.65"
"7043","32.23","50","38.68"
"7044","27.82","59","28.29"
"7045","32.84","46","42.83"
"7046","35.53","45","47.37"
"7047","16.10","23","42.00"
"7048","10.70","14","45.86"
"7049","21.21","28","45.45"
"7050","12.94","27","28.76"
"7052","24.26","53","27.46"
"7053","15.83","25","37.99"
"7054","11.35","19","35.84"
"7055","2.30","5","27.60"
"7056","7.34","13","33.88"
"7057","28.90","49","35.39"
"7058","12.17","24","30.43"
"7059","4.73","11","25.80"
"7060","20.18","34","35.61"
"7061","42.04","52","48.51"
"7062","33.82","51","39.79"
"7063","8.35","14","35.79"
"7064","23.94","48","29.93"
"7065","27.08","42","38.69"
"7066","31.92","53","36.14"
"7067","24.82","32","46.54"
"7068","43.72","57","46.02"
"7069","27.63","56","29.60"
"7070","19.59","29","40.53"
"7072","17.43","26","40.22"
"7073","42.48","59","43.20"
"7075","36.27","44","49.46"
"7076","28.64","44","39.05"
"7078","8.51","16","31.91"
"7079","37.71","46","49.19"
"7080","20.83","48","26.04"
"7081","8.11","14","34.76"
"7082","16.40","21","46.86"
"7083","23.06","32","43.24"
"7084","12.30","26","28.38"
"7085","19.42","33","35.31"
"7086","11.12","18","37.07"
"7087","7.61","17","26.86"
"7088","38.15","48","47.69"
"7089","31.71","59","32.25"
"7090","11.92","16","44.70"
"7091","7.27","10","43.62"
"7092","24.92","30","49.84"
"7093","42.05","58","43.50"
"7094","40.05","58","41.43"
"7095","37.78","54","41.98"
"7096","8.58","13","39.60"
"7098","21.20","43","29.58"
"7099","38.93","55","42.47"
"7101","31.28","45","41.71"
"7103","18.48","25","44.35"
"7104","7.39","17","26.08"
"7105","11.01","18","36.70"
"7106","30.50","57","32.11"
"7108","16.69","21","47.69"
"7109","47.05","58","48.67"
"7110","12.75","25","30.60"
"7111","33.47","46","43.66"
"7112","17.80","27","39.56"
"7113","8.13","10","48.78"
"7114","16.78","35","28.77"
"7115","22.46","38","35.46"
"7116","22.09","42","31.56"
"7117","21.62","36","36.03"
"7118","22.20","36","37.00"
"7120","23.83","40","35.75"
"7121","14.59","29","30.19"
"7122","39.52","54","43.91"
"7124","29.09","46","37.94"
"7125","39.52","52","45.60"
"7127","21.34","35","36.58"
"7128","3.98","5","47.76"
"7129","24.43","57","25.72"
"7130","14.92","19","47.12"
"7131","4.81","8","36.08"
"7132","22.10","32","41.44"
"7133","3.72","5","44.64"
"7134","18.70","37","30.32"
"7135","38.65","51","45.47"
"7136","29.29","44","39.94"
"7137","11.09","21","31.69"
"7138","23.11","40","34.67"
"7139","18.96","34","33.46"
"7140","19.75","37","32.03"
"7141","30.28","39","46.58"
"7142","14.29","28","30.62"
"7143","4.93","10","29.58"
"7144","14.81","34","26.14"
"7145","47.56","59","48.37"
"7146","12.49","15","49.96"
"7147","20.20","43","28.19"
"7148","38.58","48","48.23"
"7149","27.55","41","40.32"
"7150","32.04","43","44.71"
"7151","13.18","17","46.52"
"7152","7.88","17","27.81"
"7153","6.63","13","30.60"
"7154","6.62","14","28.37"
"7155","8.50","12","42.50"
"7156","24.84","49","30.42"
"7157","47.11","57","49.59"
"7158","35.91","54","39.90"
"7159","26.53","34","46.82"
"7162","18.78","30","37.56"
"7164","7.58","18","25.27"
"7165","25.35","32","47.53"
"7166","28.53","40","42.80"
"7167","45.97","58","47.56"
"7168","28.66","43","39.99"
"7169","6.54","8","49.05"
"7170","7.14","10","42.84"
"7171","29.19","37","47.34"
"7172","20.47","36","34.12"
"7173","21.79","46","28.42"
"7174","19.02","28","40.76"
"7175","7.38","15","29.52"
"7176","20.65","43","28.81"
"7177","26.35","35","45.17"
"7178","18.63","32","34.93"
"7179","14.29","20","42.87"
"7180","9.37","18","31.23"
"7181","32.35","49","39.61"
"7182","6.81","10","40.86"
"7183","27.26","38","43.04"
"7184","12.31","15","49.24"
"7185","29.60","42","42.29"
"7186","32.31","48","40.39"
"7188","42.49","51","49.99"
"7189","41.35","59","42.05"
"7190","9.04","11","49.31"
"7191","16.22","25","38.93"
"7192","34.74","58","35.94"
"7193","11.59","15","46.36"
"7194","35.26","51","41.48"
"7195","10.35","14","44.36"
"7196","24.77","48","30.96"
"7197","34.61","56","37.08"
"7198","11.44","14","49.03"
"7199","26.44","48","33.05"
"7201","24.32","48","30.40"
"7202","11.08","17","39.11"
"7203","24.65","48","30.81"
"7204","9.51","16","35.66"
"7205","17.50","38","27.63"
"7206","21.73","37","35.24"
"7207","25.09","44","34.21"
"7208","18.63","29","38.54"
"7209","11.66","16","43.73"
"7210","5.06","8","37.95"
"7211","3.94","6","39.40"
"7212","30.66","57","32.27"
"7213","3.90","7","33.43"
"7214","14.11","27","31.36"
"7217","26.61","44","36.29"
"7218","2.92","6","29.20"
"7219","24.39","57","25.67"
"7220","31.86","46","41.56"
"7221","31.85","48","39.81"
"7222","13.67","26","31.55"
"7223","25.76","42","36.80"
"7224","14.06","27","31.24"
"7225","20.79","25","49.90"
"7226","24.01","43","33.50"
"7227","31.62","40","47.43"
"7228","13.25","29","27.41"
"7229","14.96","18","49.87"
"7230","3.78","5","45.36"
"7231","18.70","38","29.53"
"7232","8.27","19","26.12"
"7233","21.66","40","32.49"
"7234","3.81","7","32.66"
"7235","35.59","58","36.82"
"7236","11.14","17","39.32"
"7238","2.41","5","28.92"
"7239","6.18","9","41.20"
"7240","11.34","27","25.20"
"7241","5.34","7","45.77"
"7242","7.48","14","32.06"
"7243","46.65","58","48.26"
"7244","19.10","25","45.84"
"7245","29.20","42","41.71"
"7246","29.82","52","34.41"
"7247","17.36","30","34.72"
"7248","28.02","47","35.77"
"7249","14.37","29","29.73"
"7250","19.47","33","35.40"
"7251","6.11","12","30.55"
"7252","17.15","27","38.11"
"7253","26.49","49","32.44"
"7254","32.83","47","41.91"
"7255","45.67","55","49.82"
"7256","24.69","32","46.29"
"7258","13.62","19","43.01"
"7259","37.96","51","44.66"
"7261","10.52","21","30.06"
"7262","9.75","20","29.25"
"7263","9.27","14","39.73"
"7264","34.35","53","38.89"
"7265","3.39","7","29.06"
"7266","24.37","46","31.79"
"7267","6.43","11","35.07"
"7269","14.89","23","38.84"
"7270","41.62","57","43.81"
"7271","31.88","41","46.65"
"7272","18.06","39","27.78"
"7273","23.31","40","34.97"
"7274","37.45","50","44.94"
"7275","10.81","25","25.94"
"7276","28.25","41","41.34"
"7277","28.06","44","38.26"
"7279","3.41","7","29.23"
"7280","16.71","22","45.57"
"7281","18.00","42","25.71"
"7282","10.15","14","43.50"
"7283","13.79","26","31.82"
"7285","3.80","8","28.50"
"7288","24.21","58","25.04"
"7289","38.57","51","45.38"
"7290","6.61","12","33.05"
"7291","14.92","22","40.69"
"7293","23.30","29","48.21"
"7294","12.32","16","46.20"
"7295","15.33","35","26.28"
"7296","21.45","41","31.39"
"7297","10.49","13","48.42"
"7298","6.64","9","44.27"
"7299","30.24","48","37.80"
"7300","19.00","33","34.55"
"7301","4.58","6","45.80"
"7302","10.83","13","49.98"
"7303","25.84","52","29.82"
"7304","45.15","59","45.92"
"7305","33.63","54","37.37"
"7306","8.91","15","35.64"
"7307","12.48","15","49.92"
"7308","10.08","18","33.60"
"7309","5.12","10","30.72"
"7310","7.42","10","44.52"
"7312","27.52","54","30.58"
"7313","28.17","36","46.95"
"7314","7.21","14","30.90"
"7315","29.12","35","49.92"
"7316","13.81","27","30.69"
"7317","17.95","31","34.74"
"7318","12.69","27","28.20"
"7319","19.90","47","25.40"
"7320","26.24","56","28.11"
"7321","26.20","58","27.10"
"7323","31.21","42","44.59"
"7324","21.52","26","49.66"
"7325","25.87","32","48.51"
"7326","7.04","15","28.16"
"7327","8.87","16","33.26"
"7328","26.19","38","41.35"
"7329","37.10","59","37.73"
"7330","30.18","51","35.51"
"7331","7.11","16","26.66"
"7332","22.93","39","35.28"
"7333","23.17","34","40.89"
"7334","9.96","22","27.16"
"7335","13.98","30","27.96"
"7337","2.80","5","33.60"
"7338","16.27","24","40.68"
"7339","17.15","36","28.58"
"7340","15.71","22","42.85"
"7341","14.78","28","31.67"
"7342","17.59","31","34.05"
"7343","31.11","41","45.53"
"7344","33.97","43","47.40"
"7345","26.02","45","34.69"
"7346","23.64","39","36.37"
"7347","7.14","11","38.95"
"7348","44.92","56","48.13"
"7349","21.54","35","36.93"
"7350","28.64","56","30.69"
"7351","18.86","26","43.52"
"7352","41.32","57","43.49"
"7353","34.00","45","45.33"
"7354","25.14","51","29.58"
"7355","4.13","5","49.56"
"7356","23.70","36","39.50"
"7357","22.19","38","35.04"
"7358","20.71","29","42.85"
"7359","29.55","55","32.24"
"7360","17.85","28","38.25"
"7361","18.41","26","42.48"
"7362","22.92","28","49.11"
"7364","19.05","42","27.21"
"7365","19.46","36","32.43"
"7366","25.22","49","30.88"
"7367","29.47","53","33.36"
"7368","24.20","58","25.03"
"7369","39.63","53","44.86"
"7370","4.81","8","36.08"
"7371","16.28","33","29.60"
"7373","34.23","51","40.27"
"7374","10.67","14","45.73"
"7375","31.39","48","39.24"
"7376","2.57","5","30.84"
"7377","34.16","41","49.99"
"7378","27.51","48","34.39"
"7379","15.71","23","40.98"
"7381","38.55","52","44.48"
"7382","8.95","14","38.36"
"7383","11.12","15","44.48"
"7384","18.25","29","37.76"
"7385","34.27","56","36.72"
"7386","12.45","20","37.35"
"7387","4.97","7","42.60"
"7388","7.44","9","49.60"
"7389","17.62","30","35.24"
"7390","10.35","14","44.36"
"7391","11.54","22","31.47"
"7392","24.05","50","28.86"
"7393","8.58","15","34.32"
"7394","7.42","13","34.25"
"7395","14.55","33","26.45"
"7396","31.60","41","46.24"
"7397","30.82","56","33.02"
"7398","7.25","12","36.25"
"7399","15.42","34","27.21"
"7400","15.44","35","26.47"
"7401","15.00","22","40.91"
"7402","3.39","5","40.68"
"7403","29.16","54","32.40"
"7404","9.48","19","29.94"
"7405","26.37","56","28.25"
"7406","20.56","26","47.45"
"7407","23.51","34","41.49"
"7408","34.18","52","39.44"
"7409","32.17","49","39.39"
"7412","9.88","12","49.40"
"7413","2.61","6","26.10"
"7414","40.69","57","42.83"
"7415","23.01","30","46.02"
"7417","10.56","22","28.80"
"7418","19.96","43","27.85"
"7419","32.38","49","39.65"
"7420","29.61","54","32.90"
"7421","20.01","25","48.02"
"7422","43.12","53","48.82"
"7423","42.95","53","48.62"
"7424","30.67","38","48.43"
"7425","22.85","52","26.37"
"7426","22.83","44","31.13"
"7427","25.27","42","36.10"
"7428","48.30","58","49.97"
"7429","29.13","57","30.66"
"7430","26.15","43","36.49"
"7431","28.55","46","37.24"
"7432","5.13","7","43.97"
"7433","35.24","48","44.05"
"7434","15.86","38","25.04"
"7435","13.63","18","45.43"
"7437","17.51","24","43.78"
"7438","39.50","49","48.37"
"7439","13.17","27","29.27"
"7441","11.74","15","46.96"
"7442","15.87","20","47.61"
"7443","11.16","14","47.83"
"7444","22.08","51","25.98"
"7445","7.67","13","35.40"
"7446","13.97","33","25.40"
"7447","33.31","47","42.52"
"7448","12.49","22","34.06"
"7449","32.61","49","39.93"
"7450","10.53","20","31.59"
"7453","20.35","37","33.00"
"7454","16.48","30","32.96"
"7455","16.07","23","41.92"
"7456","24.65","36","41.08"
"7457","13.19","17","46.55"
"7458","18.07","23","47.14"
"7459","17.67","42","25.24"
"7460","32.23","51","37.92"
"7461","15.04","19","47.49"
"7462","9.27","13","42.78"
"7463","17.83","22","48.63"
"7464","31.06","54","34.51"
"7466","24.41","49","29.89"
"7467","18.58","32","34.84"
"7468","31.42","51","36.96"
"7470","29.31","38","46.28"
"7471","35.59","55","38.83"
"7472","10.31","19","32.56"
"7473","11.48","19","36.25"
"7474","6.78","11","36.98"
"7475","5.62","8","42.15"
"7476","26.89","44","36.67"
"7477","16.07","38","25.37"
"7478","34.07","44","46.46"
"7479","9.99","13","46.11"
"7480","20.16","27","44.80"
"7481","11.73","16","43.99"
"7482","29.59","56","31.70"
"7483","34.38","42","49.11"
"7484","18.14","32","34.01"
"7485","21.92","45","29.23"
"7486","24.91","49","30.50"
"7487","19.40","42","27.71"
"7488","6.99","9","46.60"
"7489","44.94","56","48.15"
"7490","30.00","39","46.15"
"7492","27.60","49","33.80"
"7493","2.97","5","35.64"
"7494","20.90","44","28.50"
"7495","15.86","38","25.04"
"7496","8.35","13","38.54"
"7497","34.52","43","48.17"
"7498","26.47","53","29.97"
"7499","18.49","41","27.06"
"7500","10.34","20","31.02"
"7501","39.17","55","42.73"
"7502","40.32","54","44.80"
"7504","32.26","42","46.09"
"7505","3.81","8","28.58"
"7506","24.54","30","49.08"
"7508","23.13","30","46.26"
"7509","16.66","30","33.32"
"7511","35.67","46","46.53"
"7512","18.33","22","49.99"
"7513","29.67","46","38.70"
"7514","4.93","6","49.30"
"7516","28.73","45","38.31"
"7518","24.39","34","43.04"
"7519","25.19","44","34.35"
"7521","14.95","21","42.71"
"7522","14.11","22","38.48"
"7523","4.82","8","36.15"
"7524","6.48","15","25.92"
"7525","26.34","38","41.59"
"7526","13.04","23","34.02"
"7528","23.92","55","26.09"
"7529","12.95","16","48.56"
"7530","18.34","24","45.85"
"7531","18.38","39","28.28"
"7532","40.00","58","41.38"
"7533","33.49","47","42.75"
"7534","11.85","16","44.44"
"7535","11.07","18","36.90"
"7536","41.70","58","43.14"
"7537","38.25","51","45.00"
"7538","9.08","17","32.05"
"7539","8.83","14","37.84"
"7541","20.39","36","33.98"
"7542","11.28","27","25.07"
"7543","12.77","27","28.38"
"7544","4.62","6","46.20"
"7545","19.55","31","37.84"
"7546","14.89","23","38.84"
"7547","39.28","51","46.21"
"7548","33.90","43","47.30"
"7550","35.15","45","46.87"
"7551","27.67","52","31.93"
"7552","12.51","20","37.53"
"7553","27.26","38","43.04"
"7554","37.03","54","41.14"
"7555","10.36","24","25.90"
"7556","45.35","57","47.74"
"7558","3.44","7","29.49"
"7559","37.20","47","47.49"
"7560","8.60","12","43.00"
"7561","19.37","24","48.43"
"7562","17.52","36","29.20"
"7563","11.99","22","32.70"
"7564","13.11","23","34.20"
"7565","43.89","55","47.88"
"7566","24.52","37","39.76"
"7567","5.59","7","47.91"
"7568","25.74","41","37.67"
"7569","41.37","55","45.13"
"7570","24.44","34","43.13"
"7571","35.18","58","36.39"
"7572","5.19","8","38.93"
"7573","6.84","11","37.31"
"7574","36.60","50","43.92"
"7575","8.08","17","28.52"
"7577","8.21","11","44.78"
"7578","28.56","54","31.73"
"7579","39.14","52","45.16"
"7580","13.16","16","49.35"
"7581","35.57","43","49.63"
"7582","48.30","59","49.12"
"7583","19.61","36","32.68"
"7584","6.85","10","41.10"
"7585","21.11","34","37.25"
"7586","10.80","15","43.20"
"7587","34.41","52","39.70"
"7588","16.57","20","49.71"
"7589","32.96","48","41.20"
"7590","45.71","59","46.48"
"7591","17.53","23","45.73"
"7593","5.56","7","47.66"
"7594","17.66","23","46.07"
"7595","5.87","9","39.13"
"7596","32.84","46","42.83"
"7597","22.73","46","29.65"
"7598","15.03","24","37.58"
"7599","22.41","48","28.01"
"7600","2.45","5","29.40"
"7601","32.46","52","37.45"
"7602","17.64","22","48.11"
"7603","29.31","36","48.85"
"7604","34.74","56","37.22"
"7605","30.51","53","34.54"
"7606","17.69","35","30.33"
"7607","11.24","21","32.11"
"7608","16.61","30","33.22"
"7609","13.49","21","38.54"
"7611","26.88","40","40.32"
"7612","38.75","57","40.79"
"7613","19.56","34","34.52"
"7614","24.38","52","28.13"
